,Player,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,TklDribblers,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Clr,Err
1288,Loris Karius,0,0,0,0,0,0,0,,0,0,0,0,0,2,0
1289,Rick Karsdorp,36,23,19,12,5,21,48,43.8,27,18,1,17,30,32,0
1290,Silas Katompa,48,29,19,19,10,21,44,47.7,23,29,1,28,22,11,2
1291,Noah Katterbach,18,11,11,6,1,13,21,61.9,8,7,3,4,23,22,0
1292,Eiji Kawashima,1,0,1,0,0,1,1,100.0,0,0,0,0,0,4,2
1293,Moise Kean,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1294,Moise Kean,11,8,2,6,3,3,12,25.0,9,7,1,6,8,10,0
1295,Michael Keane,28,15,20,8,0,14,31,45.2,17,46,33,13,51,161,0
1296,Neeskens Kebano,0,0,0,0,0,0,1,0.0,1,3,0,3,0,0,0
1297,Thilo Kehrer,31,26,17,11,3,10,26,38.5,16,16,4,12,15,37,1
1298,Habib Keita,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1299,Naby Keïta,11,5,1,8,2,7,17,41.2,10,10,0,10,9,6,0
1300,Yannik Keitel,12,8,7,4,1,7,9,77.8,2,9,3,6,10,8,0
1301,Caoimhín Kelleher,0,0,0,0,0,0,0,,0,0,0,0,0,2,0
1302,Stephane Keller,1,0,1,0,0,1,1,100.0,0,0,0,0,0,0,0
1303,Martin Kelly,1,0,1,0,0,1,1,100.0,0,0,0,0,0,0,0
1304,Marc-Oliver Kempf,49,26,28,18,3,29,49,59.2,20,40,25,15,68,103,1
1305,Kenedy,22,12,10,7,5,5,25,20.0,20,21,4,17,26,15,1
1306,Jonjoe Kenny,2,1,1,0,1,2,2,100.0,0,0,0,0,1,3,0
1307,Franck Kessié,53,30,28,19,6,20,38,52.6,18,47,15,32,46,51,0
1308,Reda Khadra,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1309,Omar Khailoti,0,0,0,0,0,0,0,,0,2,0,2,1,0,0
1310,Saîf-Eddine Khaoui,19,11,7,6,6,7,16,43.8,9,8,0,8,12,1,0
1311,Wahbi Khazri,24,15,12,7,5,12,24,50.0,12,10,1,9,4,11,0
1312,Rani Khedira,29,10,13,15,1,10,20,50.0,10,14,5,9,31,47,0
1313,Sami Khedira,11,6,3,7,1,6,12,50.0,6,4,0,4,9,7,0
1314,Kiké,24,18,5,7,12,6,22,27.3,16,24,1,23,7,29,0
1315,Luca Kilian,14,7,10,4,0,9,17,52.9,8,3,1,2,13,12,0
1316,Max Kilman,21,14,13,4,4,8,14,57.1,6,17,8,9,19,46,0
1317,Joshua Kimmich,40,28,16,19,5,10,53,18.9,43,25,5,20,36,19,0
1318,Presnel Kimpembe,46,28,23,19,4,24,34,70.6,10,19,11,8,30,61,4
1319,Joshua King,4,1,2,1,1,0,0,,0,3,0,3,1,1,0
1320,Simon Kjær,45,26,23,20,2,18,30,60.0,12,42,26,16,42,125,0
1321,Davy Klaassen,3,1,0,1,2,0,5,0.0,5,5,1,4,3,4,0
1322,Felix Klaus,7,4,3,4,0,4,5,80.0,1,4,0,4,2,4,0
1323,Klauss,1,0,0,0,1,0,1,0.0,1,0,0,0,0,0,0
1324,Ragnar Klavan,15,9,9,5,1,7,11,63.6,4,9,4,5,8,34,0
1325,Philipp Klement,7,3,6,0,1,3,7,42.9,4,9,2,7,6,7,0
1326,Mateusz Klich,38,20,14,20,4,14,61,23.0,47,13,4,9,11,16,0
1327,Mateo Klimowicz,20,15,6,10,4,5,18,27.8,13,5,1,4,2,2,0
1328,Fabian Klos,24,13,9,11,4,7,26,26.9,19,20,6,14,4,29,0
1329,Lukas Klostermann,23,19,8,12,3,11,18,61.1,7,16,6,10,18,44,1
1330,Justin Kluivert,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1331,Justin Kluivert,2,1,1,1,0,0,2,0.0,2,4,0,4,5,3,0
1332,Lukas Klünter,10,5,6,4,0,5,10,50.0,5,3,1,2,11,29,1
1333,Ansgar Knauff,0,0,0,0,0,0,1,0.0,1,3,1,2,0,0,0
1334,Robin Knoche,44,29,30,12,2,23,39,59.0,16,43,27,16,49,118,2
1335,Gregor Kobel,2,2,2,0,0,2,2,100.0,0,0,0,0,2,8,1
1336,Robin Koch,27,16,17,10,0,10,19,52.6,9,18,12,6,27,34,2
1337,Giorgi Kochorashvili,1,0,1,0,0,0,0,,0,0,0,0,0,0,0
1338,Kenan Kodro,0,0,0,0,0,0,2,0.0,2,2,1,1,2,6,0
1339,Kenan Kodro,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
1340,Dominik Kohr,47,31,14,26,7,20,39,51.3,19,18,5,13,27,15,0
1341,Dominik Kohr,11,7,0,7,4,4,9,44.4,5,5,1,4,9,9,0
1342,Koba Koindredi,1,1,1,0,0,0,1,0.0,1,0,0,0,0,0,0
1343,Koke,64,42,22,31,11,28,98,28.6,70,35,6,29,36,40,0
1344,Aleksandr Kokorin,1,0,0,1,0,0,1,0.0,1,1,0,1,0,0,0
1345,Aleksandar Kolarov,4,4,0,4,0,1,2,50.0,1,2,0,2,7,8,0
1346,Sead Kolašinac,0,0,0,0,0,0,0,,0,0,0,0,1,0,0
1347,Sead Kolašinac,20,17,10,7,3,8,18,44.4,10,17,5,12,20,17,0
1348,Randal Kolo Muani,22,14,1,13,8,7,27,25.9,20,15,2,13,8,26,0
1349,Timothée Kolodziejczak,28,15,23,5,0,19,27,70.4,8,24,15,9,36,80,1
1350,Ghislain Konan,57,32,35,17,5,32,56,57.1,24,25,11,14,30,67,0
1351,Ibrahima Konaté,6,4,2,3,1,2,8,25.0,6,6,3,3,8,24,0
1352,Moussa Konaté,5,3,1,2,2,2,11,18.2,9,4,1,3,5,8,0
1353,Geoffrey Kondogbia,16,9,9,4,3,7,19,36.8,12,6,1,5,8,8,0
1354,Geoffrey Kondogbia,30,20,12,16,2,11,20,55.0,9,11,5,6,11,8,1
1355,Lamine Koné,9,6,5,4,0,5,8,62.5,3,4,3,1,15,36,0
1356,Moussa Koné,13,6,1,8,4,2,9,22.2,7,7,1,6,2,7,0
1357,Youssouf Koné,2,0,1,0,1,0,1,0.0,1,0,0,0,0,0,0
1358,Terence Kongolo,3,2,1,2,0,1,1,100.0,0,0,0,0,2,3,0
1359,Ezri Konsa,25,13,18,6,1,9,13,69.2,4,53,47,6,29,162,1
1360,Laurent Koscielny,29,17,18,11,0,16,24,66.7,8,44,34,10,54,115,1
1361,Filip Kostić,54,31,22,23,9,22,54,40.7,32,43,6,37,26,28,2
1362,Márk Kosznovszky,2,2,1,1,0,1,4,25.0,3,2,0,2,1,1,0
1363,Christian Kouamé,9,4,2,4,3,4,12,33.3,8,9,1,8,5,4,0
1364,Kalidou Koulibaly,36,24,25,7,4,19,32,59.4,13,46,26,20,29,64,2
1365,Jules Koundé,27,15,14,11,2,10,24,41.7,14,24,16,8,40,104,0
1366,Boubakar Kouyaté,60,35,45,15,0,32,58,55.2,26,44,27,17,60,132,1
1367,Cheikhou Kouyaté,58,37,44,12,2,25,43,58.1,18,42,26,16,32,125,2
1368,Mateo Kovačić,46,28,19,24,3,17,32,53.1,15,18,1,17,15,11,2
1369,Viktor Kovalenko,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
1370,Emil Krafth,19,8,9,9,1,12,25,48.0,13,15,9,6,15,52,2
1371,Andrej Kramarić,7,4,4,0,3,3,8,37.5,5,8,1,7,7,5,1
1372,Christoph Kramer,55,37,22,28,5,28,58,48.3,30,32,11,21,34,39,0
1373,Jean-Philippe Krasso,5,3,1,4,0,2,4,50.0,2,5,0,5,1,3,0
1374,Toni Kroos,42,22,15,15,12,11,44,25.0,33,26,6,20,15,10,3
1375,Filip Krovinović,13,10,6,5,2,6,18,33.3,12,2,0,2,4,2,0
1376,Rade Krunić,15,12,6,6,3,7,17,41.2,10,12,2,10,10,9,0
1377,Max Kruse,7,3,1,5,1,2,9,22.2,7,11,0,11,3,3,0
1378,Lukas Kübler,15,8,9,5,1,9,14,64.3,5,9,3,6,21,31,0
1379,Takefusa Kubo,1,1,0,0,1,1,5,20.0,4,2,0,2,1,2,0
1380,Takefusa Kubo,7,4,2,3,2,1,14,7.1,13,14,0,14,14,4,0
1381,Juraj Kucka,67,36,21,37,9,26,74,35.1,48,25,3,22,28,25,0
1382,Kuki,1,1,0,0,1,0,1,0.0,1,0,0,0,0,0,0
1383,Dejan Kulusevski,33,19,12,10,11,14,43,32.6,29,22,0,22,9,2,1
1384,Marash Kumbulla,16,11,8,7,1,5,17,29.4,12,12,5,7,24,38,1
1385,Pierre Kunde,8,4,1,5,2,2,9,22.2,7,6,0,6,10,9,0
1386,Fabian Kunze,38,26,19,15,4,19,42,45.2,23,19,3,16,18,22,1
1387,Jasmin Kurtić,46,28,22,21,3,21,70,30.0,49,22,2,20,33,57,1
1388,Layvin Kurzawa,26,19,10,10,6,9,28,32.1,19,20,5,15,28,26,1
1389,Dereck Kutesa,15,7,7,3,5,5,14,35.7,9,7,1,6,7,3,0
1390,Ahmed Kutucu,1,0,0,0,1,1,2,50.0,1,1,0,1,0,0,0
1391,Enock Kwateng,21,12,15,4,2,14,27,51.9,13,15,3,12,26,27,0
1392,Giorgos Kyriakopoulos,35,18,17,12,6,8,28,28.6,20,16,5,11,15,42,0
1393,Antonino La Gumina,3,2,0,1,2,0,3,0.0,3,5,1,4,3,5,0
1394,Gaëtan Laborde,43,22,21,17,5,16,60,26.7,44,29,3,26,16,25,1
1395,Alexandre Lacazette,18,10,4,11,3,4,22,18.2,18,20,1,19,12,13,0
1396,Tom Lacoux,22,14,10,11,1,9,21,42.9,12,12,3,9,12,7,0
1397,Maxence Lacroix,49,29,37,12,0,24,45,53.3,21,51,21,30,65,140,1
1398,Alban Lafont,1,0,1,0,0,1,1,100.0,0,1,0,1,0,14,0
1399,Víctor Laguardia,20,12,13,6,1,14,31,45.2,17,25,13,12,37,104,0
1400,Konrad Laimer,2,0,0,1,1,0,4,0.0,4,2,0,2,1,0,0
1401,Stefan Lainer,62,37,30,22,10,27,60,45.0,33,34,5,29,35,85,1
1402,Diego Lainez,9,4,3,5,1,6,16,37.5,10,15,0,15,11,6,0
1403,Kenny Lala,22,13,13,8,1,11,22,50.0,11,12,6,6,23,33,1
1404,Adam Lallana,28,13,11,13,4,8,39,20.5,31,18,3,15,15,13,0
1405,Érik Lamela,17,9,1,11,5,8,21,38.1,13,11,1,10,6,2,0
1406,Sam Lammers,2,0,0,2,0,0,6,0.0,6,0,0,0,0,3,0
1407,Tariq Lamptey,17,9,7,6,4,6,13,46.2,7,8,1,7,19,12,1
1408,Loïck Landre,14,7,9,5,0,13,28,46.4,15,22,19,3,31,52,0
1409,Michael Langer,0,0,0,0,0,0,0,,0,0,0,0,0,3,0
1410,Manuel Lanzini,9,2,3,4,2,3,10,30.0,7,9,0,9,7,5,0
1411,Gianluca Lapadula,22,12,3,13,6,6,25,24.0,19,18,3,15,5,16,0
1412,Aymeric Laporte,13,6,10,3,0,7,11,63.6,4,12,7,5,11,28,0
1413,Julien Laporte,65,39,48,16,1,42,74,56.8,32,34,23,11,65,125,0
1414,Danilo Larangeira,33,24,23,10,0,8,29,27.6,21,58,36,22,51,127,2
1415,Gautier Larsonneur,1,1,1,0,0,1,1,100.0,0,2,0,2,0,16,3
1416,Kevin Lasagna,6,1,2,3,1,3,14,21.4,11,11,0,11,6,7,0
1417,Kevin Lasagna,7,3,0,5,2,1,5,20.0,4,12,1,11,1,11,0
1418,Jamaal Lascelles,14,7,5,9,0,3,6,50.0,3,27,17,10,12,86,0
1419,Paul Lasne,46,26,25,19,2,17,40,42.5,23,25,5,20,47,17,2
1420,Toni Lato,13,6,7,3,3,6,13,46.2,7,12,1,11,10,21,0
1421,Danny Latza,43,26,12,19,12,23,70,32.9,47,39,3,36,27,23,0
1422,Armand Lauriente,30,10,10,19,1,7,26,26.9,19,21,0,21,15,4,0
1423,Vincent Laurini,16,11,8,6,2,7,9,77.8,2,8,4,4,17,22,1
1424,Lauti,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
1425,Wesley Lautoa,36,20,20,13,3,11,37,29.7,26,17,8,9,29,33,1
1426,Valentino Lazaro,17,11,7,5,5,12,19,63.2,7,18,1,17,15,20,0
1427,Darko Lazović,29,17,8,17,4,20,42,47.6,22,17,7,10,20,29,0
1428,Manuel Lazzari,24,14,15,4,5,14,39,35.9,25,22,3,19,18,28,0
1429,Jérémy Le Douaron,15,10,9,4,2,7,21,33.3,14,14,1,13,8,11,0
1430,Enzo Le Fée,51,28,23,23,5,27,73,37.0,46,30,6,24,25,10,0
1431,Vincent Le Goff,42,29,16,24,2,18,49,36.7,31,27,5,22,44,44,0
1432,Maxime Le Marchand,2,2,2,0,0,2,2,100.0,0,0,0,0,0,3,0
1433,Robin Le Normand,34,20,25,8,1,9,19,47.4,10,35,24,11,36,87,1
1434,Damien Le Tallec,16,10,10,4,2,10,30,33.3,20,15,8,7,25,21,2
1435,James Lea Siliki,5,2,1,3,1,2,2,100.0,0,3,0,3,1,1,1
1436,Rafael Leão,13,6,4,7,2,6,15,40.0,9,17,0,17,4,14,1
1437,Jean-Louis Leca,3,2,3,0,0,3,5,60.0,2,0,0,0,1,14,4
1438,Mathew Leckie,12,3,5,5,2,4,11,36.4,7,8,0,8,13,9,0
1439,Benjamin Lecomte,0,0,0,0,0,0,2,0.0,2,1,0,1,2,20,1
1440,Jeremías Ledesma,1,0,1,0,0,1,1,100.0,0,1,0,1,0,22,6
1441,Pierre Lees-Melou,67,39,33,31,3,25,83,30.1,58,50,14,36,29,31,1
1442,Lucas Leiva,68,32,38,28,2,30,86,34.9,56,21,0,21,57,21,0
1443,Florian Lejeune,43,32,36,7,0,21,35,60.0,14,38,24,14,51,149,1
1444,Iñigo Lekue,9,7,6,3,0,3,8,37.5,5,8,1,7,4,24,0
1445,Thomas Lemar,30,17,9,17,4,11,24,45.8,13,22,1,21,11,10,0
1446,Mario Lemina,62,35,25,30,7,23,44,52.3,21,26,5,21,30,21,0
1447,Fabien Lemoine,74,45,39,33,2,36,89,40.4,53,25,1,24,27,35,0
1448,Clément Lenglet,36,21,23,10,3,19,28,67.9,9,26,12,14,33,71,1
1449,Bernd Leno,1,0,1,0,0,1,1,100.0,0,1,0,1,0,11,2
1450,Christopher Lenz,74,41,39,30,5,35,71,49.3,36,34,5,29,35,50,0
1451,Pedro León,9,8,3,3,3,3,17,17.6,14,11,0,11,7,2,0
1452,Sergio León,6,2,0,4,2,2,8,25.0,6,4,0,4,3,2,0
1453,Lukas Lerager,24,13,14,9,1,11,30,36.7,19,13,3,10,14,25,1
1454,Mehdi Léris,11,5,6,4,1,6,16,37.5,10,12,2,10,12,15,0
1455,Khanya Leshabela,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1456,Karlo Letica,0,0,0,0,0,0,0,,0,0,0,0,0,2,0
1457,Gaetano Letizia,36,25,19,13,4,17,36,47.2,19,15,3,12,20,42,1
1458,Robert Lewandowski,15,9,0,7,8,2,13,15.4,11,9,1,8,3,11,0
1459,Jamal Lewis,37,20,23,13,1,16,38,42.1,22,21,7,14,11,44,1
1460,Aaron Leya Iseka,6,4,2,3,1,0,4,0.0,4,4,2,2,0,6,0
1461,Yanis Lhery,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1462,Dimitri Liénard,39,27,17,19,3,24,55,43.6,31,23,1,22,18,10,0
1463,Philipp Lienhart,21,13,12,7,2,9,20,45.0,11,30,21,9,42,100,0
1464,Matthijs de Ligt,37,19,20,16,1,18,28,64.3,10,42,21,21,31,64,0
1465,Isaac Lihadji,11,4,2,6,3,4,5,80.0,1,5,1,4,1,0,1
1466,Dimitris Limnios,9,6,3,5,1,5,6,83.3,1,5,0,5,2,1,0
1467,Victor Lindelöf,22,10,12,10,0,12,24,50.0,12,22,14,8,30,95,1
1468,Karol Linetty,38,28,13,19,6,16,45,35.6,29,19,5,14,15,7,0
1469,Jesse Lingard,12,6,4,8,0,5,14,35.7,9,7,1,6,4,0,0
1470,Pol Lirola,13,8,8,2,3,6,12,50.0,6,6,3,3,6,9,0
1471,Pol Lirola,28,16,11,15,2,16,28,57.1,12,18,5,13,25,26,0
1472,Jake Livermore,33,18,14,16,3,14,31,45.2,17,21,6,15,16,26,0
1473,Diego Llorente,34,21,21,13,0,19,32,59.4,13,18,13,5,20,40,2
1474,Diego Llorente,1,0,1,0,0,1,2,50.0,1,1,1,0,2,5,0
1475,Fernando Llorente,4,1,2,2,0,2,5,40.0,3,3,0,3,2,17,0
1476,Fernando Llorente,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1477,Marcos Llorente,71,42,21,40,10,26,62,41.9,36,40,3,37,29,28,0
1478,Hugo Lloris,0,0,0,0,0,0,1,0.0,1,0,0,0,0,10,1
1479,Giovani Lo Celso,28,22,12,11,5,10,29,34.5,19,12,1,11,7,5,0
1480,Stanislav Lobotka,1,1,0,1,0,0,1,0.0,1,1,1,0,0,1,1
1481,Manuel Locatelli,81,47,43,28,10,29,56,51.8,27,35,15,20,51,65,1
1482,Renan Lodi,30,17,13,12,5,17,26,65.4,9,15,0,15,16,18,0
1483,Ruben Loftus-Cheek,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1484,Ruben Loftus-Cheek,25,14,7,15,3,7,23,30.4,16,20,2,18,7,18,0
1485,Niklas Lomb,0,0,0,0,0,0,0,,0,0,0,0,0,0,2
1486,Kevin Long,11,6,9,2,0,7,9,77.8,2,11,7,4,6,24,0
1487,Shane Long,2,1,0,0,2,2,3,66.7,1,0,0,0,3,1,0
1488,Matthew Longstaff,3,2,2,1,0,2,8,25.0,6,7,0,7,7,2,0
1489,Sean Longstaff,31,14,13,15,3,18,42,42.9,24,26,5,21,19,14,2
1490,Ademola Lookman,35,11,18,9,8,13,44,29.5,31,31,1,30,20,9,0
1491,Anthony Lopes,1,1,1,0,0,1,2,50.0,1,1,0,1,1,20,1
1492,Rony Lopes,20,14,4,13,3,6,27,22.2,21,14,3,11,8,6,0
1493,Adrián López,3,3,0,1,2,1,5,20.0,4,3,0,3,0,3,0
1494,Javi López,5,5,3,2,0,2,3,66.7,1,2,0,2,3,3,1
1495,Maxime Lopez,24,13,15,6,3,14,41,34.1,27,9,0,9,16,10,1
1496,Maxime Lopez,1,1,1,0,0,0,2,0.0,2,0,0,0,2,2,0
1497,Pedro López Muñoz,23,15,10,8,5,15,22,68.2,7,10,4,6,16,23,1
1498,Pau López,2,0,2,0,0,2,2,100.0,0,1,0,1,0,7,4
1499,Roberto López,5,1,1,2,2,2,5,40.0,3,2,0,2,4,6,0
1500,Unai López,27,17,13,13,1,10,29,34.5,19,20,5,15,18,9,1
1501,Dion Lopy,1,1,0,1,0,0,0,,0,0,0,0,2,1,0
1502,Jordan Lotomba,35,25,19,11,5,20,34,58.8,14,19,7,12,33,52,1
1503,Adrien Louveau,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
1504,Imran Louza,55,28,25,26,4,21,69,30.4,48,20,4,16,33,15,2
1505,Matteo Lovato,21,12,14,5,2,10,21,47.6,11,20,10,10,37,48,1
1506,Max Lowe,26,11,18,6,2,9,21,42.9,12,12,4,8,5,11,0
1507,Eduard Löwen,5,1,3,1,1,2,5,40.0,3,1,0,1,1,1,0
1508,Matthew Lowton,54,32,31,22,1,32,73,43.8,41,36,13,23,56,91,1
1509,Anthony Lozano,12,4,1,5,6,2,13,15.4,11,3,1,2,3,8,0
1510,Hirving Lozano,29,18,10,13,6,10,36,27.8,26,37,1,36,18,14,0
1511,Jan Luca Schuler,2,2,1,1,0,0,1,0.0,1,1,0,1,0,0,0
1512,Jean Lucas,3,2,2,1,0,1,4,25.0,3,3,1,2,2,1,0
1513,Jean Lucas,19,13,10,9,0,8,29,27.6,21,7,0,7,8,10,1
1514,Anderson Lucoqui,40,25,23,17,0,20,40,50.0,20,30,7,23,27,53,0
1515,Jeison Lucumí,1,1,0,1,0,0,0,,0,1,0,1,0,0,0
1516,Kilian Ludewig,16,6,10,5,1,8,25,32.0,17,7,0,7,3,14,0
1517,Florentino Luís,7,2,4,2,1,6,10,60.0,4,1,0,1,6,2,1
1518,José Luis Gayà,59,33,40,13,6,33,68,48.5,35,22,3,19,38,62,1
1519,José Luis Morales,18,10,7,9,2,8,36,22.2,28,17,0,17,11,11,0
1520,José Luis Palomino,67,33,41,19,7,24,48,50.0,24,30,16,14,79,60,2
1521,Luisinho,3,3,2,1,0,1,3,33.3,2,3,0,3,4,7,0
1522,Luismi,4,2,1,3,0,1,2,50.0,1,2,0,2,4,0,0
1523,David Luiz,12,9,5,7,0,4,4,100.0,0,16,9,7,16,50,2
1524,Douglas Luiz,49,18,22,26,1,20,58,34.5,38,52,17,35,43,44,2
1525,Romelu Lukaku,11,1,1,6,4,6,14,42.9,8,11,1,10,3,34,0
1526,Dodi Lukebakio,21,14,13,5,3,9,20,45.0,11,14,1,13,12,8,0
1527,Saša Lukić,32,13,11,18,3,15,50,30.0,35,23,5,18,17,17,0
1528,Senad Lulić,14,7,6,5,3,7,15,46.7,8,10,1,9,4,13,0
1529,John Lundstram,25,16,12,11,2,13,47,27.7,34,26,8,18,14,29,1
1530,Sebastiano Luperto,38,20,28,8,2,16,27,59.3,11,17,7,10,27,74,1
1531,Andreas Luthe,1,1,1,0,0,1,3,33.3,2,1,0,1,0,8,3
1532,Lyanco,21,14,13,6,2,8,14,57.1,6,36,26,10,46,76,0
1533,Charalambos Lykogiannis,34,21,22,9,3,22,38,57.9,16,34,13,21,32,94,0
1534,Yann M'Vila,0,0,0,0,0,0,2,0.0,2,0,0,0,1,0,0
1535,Alexis Mac Allister,26,12,6,16,4,11,38,28.9,27,25,4,21,9,4,0
1536,Darwin Machís,30,17,12,10,8,6,19,31.6,13,21,2,19,22,13,0
1537,Tim Maciejewski,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1538,Luca Mack,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
1539,Yvann Macon,30,20,20,8,2,7,19,36.8,12,6,2,4,9,13,0
1540,James Maddison,32,16,5,16,11,14,41,34.1,27,14,1,13,9,5,0
1541,Mikail Maden,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1542,Pablo Maffeo,26,17,21,4,1,12,26,46.2,14,18,6,12,35,27,0
1543,Gabriel Magalhães,25,15,19,5,1,13,19,68.4,6,27,19,8,26,74,2
1544,Lisandro Magallán,54,31,28,24,2,17,42,40.5,25,29,15,14,44,78,1
1545,Christian Maggio,9,4,2,7,0,3,9,33.3,6,4,1,3,2,6,0
1546,Giulio Maggiore,61,36,26,28,7,21,53,39.6,32,33,6,27,19,25,1
1547,Francesco Magnanelli,7,5,2,5,0,3,10,30.0,7,6,2,4,13,10,0
1548,Giangiacomo Magnani,26,15,14,9,3,9,16,56.3,7,25,16,9,44,105,1
1549,Hugo Magnetti,24,12,10,13,1,20,40,50.0,20,6,1,5,14,8,0
1550,Harry Maguire,29,17,19,10,0,18,29,62.1,11,28,23,5,60,122,4
1551,Abdallahi Mahmoud,2,2,1,1,0,0,1,0.0,1,0,0,0,1,0,0
1552,Hicham Mahou,1,1,1,0,0,1,2,50.0,1,2,0,2,1,0,0
1553,Riyad Mahrez,20,5,2,10,8,6,30,20.0,24,19,0,19,8,4,0
1554,Arne Maier,13,9,5,7,1,4,11,36.4,7,10,3,7,8,11,1
1555,Arne Maier,1,1,0,1,0,0,1,0.0,1,0,0,0,0,0,0
1556,Habib Maïga,81,52,36,40,5,42,85,49.4,43,37,6,31,49,36,0
1557,Mike Maignan,0,0,0,0,0,0,0,,0,0,0,0,0,7,2
1558,Ainsley Maitland-Niles,11,7,6,5,0,8,12,66.7,4,12,2,10,14,7,1
1559,Ainsley Maitland-Niles,22,10,7,8,7,9,28,32.1,19,12,1,11,17,24,0
1560,Josh Maja,7,4,0,3,4,4,10,40.0,6,3,1,2,4,1,0
1561,Josh Maja,8,2,3,3,2,3,14,21.4,11,3,0,3,6,9,0
1562,Radosław Majecki,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
1563,Abdul Majeed Waris,1,1,1,0,0,1,6,16.7,5,0,0,0,2,2,0
1564,Marco Majouga,1,1,1,0,0,1,3,33.3,2,0,0,0,0,0,0
1565,Jean-Victor Makengo,8,7,5,3,0,3,13,23.1,10,7,1,6,5,7,0
1566,Nemanja Maksimović,50,28,22,24,4,19,46,41.3,27,40,9,31,57,46,1
1567,Nikola Maksimović,18,9,11,6,1,9,18,50.0,9,15,6,9,21,49,3
1568,Filip Malbašić,12,7,4,5,3,6,18,33.3,12,10,0,10,4,2,0
1569,Kévin Malcuit,5,3,2,2,1,0,1,0.0,1,5,0,5,3,6,0
1570,Kévin Malcuit,2,1,2,0,0,0,1,0.0,1,0,0,0,2,2,0
1571,Daniel Maldini,1,0,0,1,0,0,2,0.0,2,0,0,0,0,0,0
1572,Ruslan Malinovskyi,19,8,2,13,4,8,23,34.8,15,16,1,15,2,4,0
1573,Yunus Mallı,1,0,0,1,0,1,1,100.0,0,0,0,0,0,0,0
1574,Hugo Mallo,58,40,34,23,1,24,52,46.2,28,42,11,31,37,77,0
1575,Mickael Malsa,55,26,28,24,3,23,51,45.1,28,38,9,29,43,36,2
1576,Dennis Man,12,6,6,4,2,6,21,28.6,15,5,0,5,2,6,0
1577,Hianga Mananga Mbock,4,3,2,2,0,2,9,22.2,7,2,0,2,3,6,0
1578,Vincent Manceau,42,27,23,17,2,30,63,47.6,33,23,2,21,35,61,0
1579,Gianluca Mancini,50,29,29,19,2,18,31,58.1,13,38,18,20,72,77,3
1580,Steve Mandanda,0,0,0,0,0,0,1,0.0,1,0,0,0,2,8,6
1581,Reinildo Mandava,79,43,39,32,8,35,58,60.3,23,26,3,23,45,53,0
1582,Aïssa Mandi,30,17,20,10,0,10,16,62.5,6,21,13,8,39,90,0
1583,Rolando Mandragora,8,5,3,4,1,3,10,30.0,7,10,3,7,6,5,0
1584,Rolando Mandragora,19,4,4,9,6,7,30,23.3,23,19,6,13,20,19,0
1585,Mario Mandžukić,7,6,2,4,1,2,3,66.7,1,0,0,0,2,3,0
1586,Sadio Mané,48,30,6,22,20,12,33,36.4,21,30,0,30,15,11,0
1587,Niccolò Manfredini,0,0,0,0,0,0,0,,0,0,0,0,0,2,1
1588,Eliaquim Mangala,0,0,0,0,0,0,1,0.0,1,8,6,2,6,12,0
1589,Orel Mangala,27,15,13,11,3,17,28,60.7,11,27,10,17,26,30,0
1590,Thomas Mangani,54,37,25,26,3,30,90,33.3,60,31,8,23,38,39,0
1591,Vito Mannone,0,0,0,0,0,0,0,,0,0,0,0,0,3,1
1592,Kostas Manolas,31,18,24,7,0,17,24,70.8,7,22,13,9,23,82,2
1593,Javier Manquillo,24,14,8,14,2,11,17,64.7,6,8,1,7,9,15,1
1594,Juan Manuel Ramos,5,0,3,0,2,4,7,57.1,3,1,0,1,2,6,0
1595,Myziane Maolida,13,8,4,4,5,4,11,36.4,7,6,1,5,6,4,0
1596,Faitout Maouassa,20,11,10,8,2,11,19,57.9,8,9,1,8,17,36,0
1597,Sekou Mara,5,3,1,3,1,2,10,20.0,8,0,0,0,1,1,0
1598,Fernando Marçal,13,5,6,7,0,6,11,54.5,5,11,2,9,12,25,0
1599,Fernando Marçal,1,0,0,1,0,0,0,,0,0,0,0,2,0,0
1600,Marcelo,25,21,11,6,8,11,24,45.8,13,13,1,12,10,15,0
1601,Marcelo,44,29,30,12,2,26,37,70.3,11,35,25,10,49,122,2
1602,Solly March,49,23,24,15,10,18,34,52.9,16,30,5,25,22,30,0
1603,Federico Marchetti,1,0,1,0,0,1,1,100.0,0,0,0,0,0,2,1
1604,Riccardo Marchizza,20,11,12,5,3,12,21,57.1,9,13,4,9,11,27,0
