,name,passes completed,passes attempted,passes success rate,total distance of passes (yards),progressive distance,short passes completed,short passes attempted,short passes succes rate,medium passes completed,medium passes attempted,medium passes succes rate,long passes completed,long passes attempted,long passes succes rate,assists,expected assists 2nd deegree,expected assists,key passes,passes into 1/3,passes into penalty area
2481,Danilo Soares,751,1004,74.8,13624,5004,333,383,86.9,312,412,75.7,92,159,57.9,0,1.3,1.1,11,82,14
2482,Eduard Sobol,298,391,76.2,4795,1729,156,179,87.2,108,151,71.5,21,43,48.8,1,0.8,0.7,8,25,10
2483,Rubén Sobrino,444,618,71.8,5754,1679,269,344,78.2,132,164,80.5,13,33,39.4,2,2.3,1.8,24,28,8
2484,Alex Sola,158,198,79.8,2779,704,60,68,88.2,78,91,85.7,15,28,53.6,0,0.1,0.1,2,6,1
2485,Dominic Solanke,363,533,68.1,4673,1106,225,294,76.5,101,135,74.8,14,24,58.3,7,3.9,2.4,21,22,17
2486,Augusto Solari,94,125,75.2,1364,362,53,60,88.3,33,40,82.5,5,13,38.5,1,0.2,0.3,4,9,2
2487,Ola Solbakken,112,159,70.4,1770,364,62,77,80.5,39,49,79.6,7,20,35.0,2,1.6,1.0,11,7,4
2488,Nikola Soldo,270,348,77.6,5661,1561,61,74,82.4,174,191,91.1,35,72,48.6,0,0.0,0.0,1,11,1
2489,Carlos Soler,92,123,74.8,1388,378,52,59,88.1,23,28,82.1,9,24,37.5,0,0.2,0.2,4,5,4
2490,Carlos Soler,544,641,84.9,7564,1756,313,352,88.9,165,188,87.8,27,46,58.7,2,1.4,1.4,13,40,5
2491,François-Joseph Sollacaro,68,142,47.9,2073,1580,11,11,100.0,27,30,90.0,28,99,28.3,0,0.0,0.0,0,1,0
2492,Manor Solomon,175,207,84.5,2474,575,104,117,88.9,57,62,91.9,7,11,63.6,0,0.4,0.7,6,5,8
2493,Yann Sommer,499,609,81.9,11448,7432,124,125,99.2,280,285,98.2,94,196,48.0,0,0.0,0.0,0,5,0
2494,Yann Sommer,650,749,86.8,14570,9520,165,165,100.0,360,366,98.4,122,213,57.3,0,0.0,0.0,0,5,0
2495,Brandon Soppy,22,32,68.8,322,140,13,14,92.9,7,10,70.0,1,6,16.7,0,0.2,0.0,2,2,1
2496,Brandon Soppy,243,322,75.5,3511,1451,138,158,87.3,86,116,74.1,11,25,44.0,3,1.6,1.3,11,27,9
2497,David Soria,610,1136,53.7,28998,25913,28,30,93.3,119,126,94.4,463,972,47.6,0,0.2,0.2,4,57,3
2498,Roberto Soriano,486,605,80.3,6944,1994,306,349,87.7,139,171,81.3,26,42,61.9,3,2.5,1.5,20,35,10
2499,Borna Sosa,1076,1458,73.8,18458,7607,558,626,89.1,375,515,72.8,116,256,45.3,7,6.5,8.2,67,80,57
2500,Joaquin Sosa,308,379,81.3,6349,2250,101,118,85.6,161,180,89.4,43,73,58.9,0,0.0,0.1,0,22,0
2501,Hugo Sotelo,20,23,87.0,265,86,11,12,91.7,9,9,100.0,0,1,0.0,0,0.0,0.0,0,2,0
2502,Florian Sotoca,1172,1536,76.3,20095,5544,549,655,83.8,445,585,76.1,122,187,65.2,9,8.1,6.1,59,122,56
2503,Riccardo Sottil,209,266,78.6,3457,554,102,115,88.7,84,109,77.1,18,25,72.0,2,1.1,0.8,15,11,8
2504,Tomáš Souček,709,994,71.3,11602,3417,360,476,75.6,255,338,75.4,66,106,62.3,3,1.9,1.1,15,67,11
2505,Matìas Soulé,138,168,82.1,2133,405,82,92,89.1,37,48,77.1,15,21,71.4,0,0.8,0.3,9,6,4
2506,Moussa Soumano,43,67,64.2,514,74,30,40,75.0,8,12,66.7,1,3,33.3,0,0.3,0.4,5,0,1
2507,Adama Soumaoro,996,1075,92.7,18518,6098,358,376,95.2,550,580,94.8,78,95,82.1,0,0.0,0.1,1,28,1
2508,Boubakary Soumaré,776,902,86.0,11579,3059,429,470,91.3,276,314,87.9,39,57,68.4,0,0.4,0.5,11,80,5
2509,Arnaud Souquet,104,137,75.9,1509,690,65,75,86.7,29,40,72.5,4,10,40.0,0,0.5,0.3,3,7,1
2510,Dyego Sousa,107,160,66.9,1396,361,60,83,72.3,38,52,73.1,2,6,33.3,1,1.0,0.9,10,4,5
2511,Harry Souttar,448,555,80.7,8500,3295,145,160,90.6,265,303,87.5,34,76,44.7,1,0.2,0.1,3,39,1
2512,Vinicius Souza,726,909,79.9,12361,3394,343,396,86.6,295,353,83.6,66,106,62.3,1,0.6,0.7,11,85,4
2513,Djibril Sow,1324,1557,85.0,22905,6804,566,639,88.6,627,694,90.3,103,147,70.1,0,1.0,1.3,17,137,20
2514,Çağlar Söyüncü,241,309,78.0,4320,1537,104,115,90.4,112,136,82.4,22,48,45.8,0,0.1,0.0,1,9,0
2515,Kevin Spadanuda,212,264,80.3,3060,542,116,141,82.3,78,93,83.9,8,14,57.1,1,0.6,0.3,8,15,2
2516,Djed Spence,5,9,55.6,60,4,4,5,80.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0
2517,Djed Spence,278,315,88.3,4201,891,139,154,90.3,126,140,90.0,5,11,45.5,0,0.1,0.2,2,23,5
2518,Stijn Spierings,1778,2085,85.3,32238,10001,781,875,89.3,730,809,90.2,210,298,70.5,0,2.1,1.7,22,192,22
2519,Leonardo Spinazzola,750,989,75.8,13111,4315,355,408,87.0,300,385,77.9,78,144,54.2,4,2.0,2.0,21,37,26
2520,Marco Sportiello,362,462,78.4,9718,6618,59,59,100.0,209,212,98.6,94,191,49.2,0,0.0,0.0,0,1,0
2521,Jack Stacey,74,130,56.9,1088,392,42,53,79.2,27,50,54.0,3,12,25.0,0,0.0,0.0,0,6,1
2522,Anton Stach,619,897,69.0,9824,3597,321,423,75.9,218,298,73.2,50,105,47.6,4,3.6,4.0,31,70,25
2523,Kostas Stafylidis,297,423,70.2,5874,2037,113,128,88.3,139,190,73.2,42,89,47.2,2,0.7,0.7,7,23,5
2524,Jens Stage,412,622,66.2,6130,2060,236,307,76.9,142,196,72.4,19,51,37.3,3,1.8,2.6,16,34,20
2525,Veit Stange,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0
2526,Josip Stanišić,577,633,91.2,9398,2772,294,312,94.2,238,253,94.1,38,55,69.1,0,0.4,0.7,4,43,11
2527,Junior Stanislas,22,28,78.6,329,71,12,14,85.7,9,11,81.8,0,1,0.0,0,0.1,0.2,2,3,0
2528,Jay Stansfield,9,23,39.1,82,32,7,8,87.5,1,7,14.3,0,3,0.0,0,0.1,0.0,1,0,0
2529,Niklas Stark,1027,1244,82.6,21155,8160,287,324,88.6,587,660,88.9,145,229,63.3,0,0.3,0.4,4,57,5
2530,Jason Steele,478,541,88.4,9705,6922,179,182,98.4,216,222,97.3,80,130,61.5,1,0.1,0.2,1,2,0
2531,Calvin Stengs,82,100,82.0,1288,254,45,55,81.8,31,34,91.2,3,7,42.9,0,0.1,0.4,1,11,2
2532,Pascal Stenzel,174,223,78.0,3784,1405,71,78,91.0,58,72,80.6,44,67,65.7,1,0.6,0.6,8,11,4
2533,Jack Stephens,23,28,82.1,398,107,9,10,90.0,13,17,76.5,1,1,100.0,0,0.0,0.0,0,3,0
2534,Jack Stephens,446,543,82.1,8713,3133,156,173,90.2,233,263,88.6,53,94,56.4,0,0.2,0.2,3,37,3
2535,Raheem Sterling,514,685,75.0,6522,1357,326,386,84.5,136,179,76.0,18,33,54.5,3,4.6,3.2,34,26,31
2536,Angelo Stiller,279,363,76.9,4425,1193,154,183,84.2,93,111,83.8,22,34,64.7,1,0.5,0.6,3,26,5
2537,Lars Stindl,624,776,80.4,9604,2627,341,398,85.7,203,238,85.3,45,64,70.3,7,6.2,3.5,40,67,17
2538,Kevin Stöger,1114,1607,69.3,20465,7740,504,609,82.8,414,570,72.6,163,321,50.8,3,5.7,7.8,68,153,46
2539,Petar Stojanović,821,1029,79.8,14171,5058,410,466,88.0,308,370,83.2,89,145,61.4,1,1.0,1.2,19,58,19
2540,John Stones,1453,1563,93.0,24351,6789,708,740,95.7,625,666,93.8,99,124,79.8,2,1.4,1.0,8,109,3
2541,Jørgen Strand Larsen,232,339,68.4,3020,423,139,192,72.4,53,80,66.3,12,19,63.2,4,2.0,1.1,12,14,3
2542,Tony Strata,29,37,78.4,453,124,14,14,100.0,11,14,78.6,2,7,28.6,0,0.0,0.0,1,1,0
2543,Gabriel Strefezza,553,886,62.4,9963,3082,278,353,78.8,170,258,65.9,87,196,44.4,4,4.3,3.8,48,64,43
2544,Dávid Strelec,25,43,58.1,294,30,19,27,70.4,5,9,55.6,0,1,0.0,0,0.1,0.1,1,1,0
2545,Pascal Struijk,1046,1320,79.2,15839,6757,571,655,87.2,396,485,81.6,51,104,49.0,1,2.4,1.2,14,90,13
2546,Cristhian Stuani,122,168,72.6,1464,132,79,95,83.2,25,44,56.8,5,7,71.4,0,1.3,1.2,7,6,3
2547,Damián Suárez,649,962,67.5,11863,5603,300,367,81.7,252,343,73.5,82,194,42.3,1,1.8,1.7,26,61,23
2548,Denis Suárez,331,452,73.2,5200,1637,183,228,80.3,109,133,82.0,28,66,42.4,0,1.1,1.5,16,36,14
2549,Mario Suárez,2,3,66.7,28,6,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0
2550,Gabriel Suazo,687,828,83.0,10771,4493,344,384,89.6,281,324,86.7,38,64,59.4,1,0.8,0.9,11,49,15
2551,Isaac Success,372,570,65.3,5429,1119,207,288,71.9,99,144,68.8,32,51,62.7,6,4.0,3.3,31,22,19
2552,Niklas Süle,1677,1851,90.6,31584,10145,659,701,94.0,770,830,92.8,211,260,81.2,3,2.2,1.6,17,116,9
2553,Ibrahim Sulemana,133,183,72.7,2479,777,53,60,88.3,64,78,82.1,13,26,50.0,0,0.2,0.1,5,18,1
2554,Kamaldeen Sulemana,189,265,71.3,2901,617,103,128,80.5,59,75,78.7,16,31,51.6,1,1.3,1.0,14,11,10
2555,Kamaldeen Sulemana,127,155,81.9,2261,415,64,73,87.7,43,48,89.6,16,22,72.7,0,0.6,0.9,6,7,5
2556,Crysencio Summerville,308,411,74.9,3839,1067,208,256,81.3,72,92,78.3,9,24,37.5,2,1.6,1.1,16,20,12
2557,Ivan Šunjić,270,361,74.8,4449,1498,144,172,83.7,92,118,78.0,24,45,53.3,0,0.2,0.4,4,34,4
2558,Sam Surridge,40,81,49.4,551,168,25,45,55.6,13,24,54.2,1,3,33.3,0,0.1,0.0,1,4,0
2559,Suso,444,572,77.6,8092,2148,223,245,91.0,156,198,78.8,59,101,58.4,4,2.8,3.2,28,40,28
2560,Yuito Suzuki,11,13,84.6,196,32,5,7,71.4,4,4,100.0,1,1,100.0,0,0.0,0.0,0,1,1
2561,Mattias Svanberg,394,567,69.5,6388,1971,188,247,76.1,146,191,76.4,38,74,51.4,6,5.0,4.4,27,34,23
2562,Mile Svilar,49,77,63.6,1589,1235,4,4,100.0,25,25,100.0,19,47,40.4,0,0.0,0.0,0,3,0
2563,Williot Swedberg,14,17,82.4,176,50,8,10,80.0,4,5,80.0,0,0,,0,0.0,0.1,0,1,2
2564,Issiaga Sylla,647,817,79.2,10539,3906,326,378,86.2,251,310,81.0,51,82,62.2,3,2.0,0.8,17,50,12
2565,Issiaga Sylla,645,838,77.0,9771,3801,339,407,83.3,246,307,80.1,31,56,55.4,0,0.5,1.1,6,58,20
2566,Wojciech Szczęsny,625,789,79.2,18108,12812,99,99,100.0,287,290,99.0,238,395,60.3,0,0.0,0.0,0,4,1
2567,Dominik Szoboszlai,1262,1580,79.9,21421,5686,665,757,87.8,405,491,82.5,145,210,69.0,8,8.1,8.6,70,107,46
2568,Alexander Sørloth,329,481,68.4,4213,567,210,269,78.1,88,132,66.7,9,16,56.3,3,4.2,1.9,31,11,10
2569,Alexander Sørloth,2,2,100.0,21,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0
2570,Nicolás Tagliafico,1587,1883,84.3,24353,7754,816,906,90.1,642,751,85.5,69,122,56.6,3,4.2,3.8,24,123,36
2571,Jonathan Tah,1455,1637,88.9,27748,9605,495,533,92.9,812,875,92.8,137,196,69.9,0,0.5,0.3,6,59,3
2572,Benjamin Tahirovic,133,156,85.3,2282,474,60,66,90.9,56,64,87.5,14,19,73.7,0,0.2,0.2,4,8,2
2573,Waniss Taibi,134,150,89.3,2006,531,68,77,88.3,56,58,96.6,4,5,80.0,1,0.1,0.3,1,12,2
2574,Flavien Tait,933,1087,85.8,16420,4480,410,467,87.8,375,416,90.1,111,139,79.9,2,2.2,2.5,22,119,29
2575,Montassar Talbi,1753,1970,89.0,31264,10740,614,653,94.0,970,1030,94.2,113,218,51.8,2,0.5,0.6,5,40,2
2576,Thibault Tamas,5,7,71.4,71,29,2,2,100.0,2,4,50.0,0,0,,0,0.0,0.0,0,0,0
2577,Adrien Tameze,835,1092,76.5,14351,4390,376,468,80.3,363,430,84.4,73,116,62.9,0,0.9,1.2,22,91,17
2578,Japhet Tanganga,82,92,89.1,1323,541,42,46,91.3,34,38,89.5,5,7,71.4,0,0.0,0.0,0,4,1
2579,Renato Tapia,687,811,84.7,13506,3634,256,283,90.5,321,352,91.2,99,153,64.7,0,1.1,0.8,9,63,7
2580,Edmond Tapsoba,1891,2211,85.5,35396,13773,714,783,91.2,953,1044,91.3,199,322,61.8,0,1.0,1.5,5,154,9
2581,Florian Tardieu,655,755,86.8,11723,4194,302,325,92.9,242,267,90.6,84,127,66.1,0,1.0,1.2,17,68,8
2582,Matt Targett,326,419,77.8,5291,2334,162,183,88.5,141,162,87.0,18,56,32.1,0,0.4,0.7,10,19,5
2583,James Tarkowski,1322,1633,81.0,26359,10115,448,512,87.5,693,794,87.3,167,297,56.2,1,2.9,1.9,15,98,3
2584,Ciprian Tătărușanu,434,560,77.5,12788,9173,60,60,100.0,198,204,97.1,174,290,60.0,1,0.5,0.0,2,9,0
2585,Niklas Tauer,50,56,89.3,757,260,30,33,90.9,19,20,95.0,1,2,50.0,0,0.0,0.1,0,5,2
2586,Nuno Tavares,1058,1367,77.4,16121,5639,623,710,87.7,343,460,74.6,61,113,54.0,0,2.6,3.9,24,70,47
2587,Marcus Tavernier,510,724,70.4,8048,2431,285,339,84.1,165,225,73.3,40,100,40.0,4,2.9,1.3,19,34,16
2588,Enzo Tchato,414,557,74.3,6287,2107,228,276,82.6,148,193,76.7,19,53,35.8,1,1.1,0.7,5,26,6
2589,Aurélien Tchouaméni,1578,1700,92.8,25016,7823,807,851,94.8,646,686,94.2,88,106,83.0,4,2.2,2.1,22,159,11
2590,Mathys Tel,126,157,80.3,1824,257,72,83,86.7,48,57,84.2,4,4,100.0,0,0.7,0.4,6,7,5
2591,Semir Telalovic,1,2,50.0,6,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0
2592,Alex Telles,542,728,74.5,9200,3455,275,308,89.3,192,254,75.6,59,125,47.2,2,1.8,1.2,19,41,19
2593,Marc-André ter Stegen,1193,1412,84.5,30703,21527,228,232,98.3,600,613,97.9,362,564,64.2,0,0.3,0.0,3,15,0
2594,Simon Terodde,212,316,67.1,2888,473,121,161,75.2,65,97,67.0,9,13,69.2,0,2.3,1.4,22,16,7
2595,Filippo Terracciano,235,343,68.5,4308,1770,88,113,77.9,115,148,77.7,21,53,39.6,1,1.2,1.5,8,21,10
2596,Pietro Terracciano,816,1072,76.1,23589,16226,130,133,97.7,358,365,98.1,324,566,57.2,0,0.0,0.0,0,16,0
2597,Ramón Terrats,356,425,83.8,5550,1343,207,222,93.2,108,131,82.4,33,50,66.0,1,1.5,1.1,10,30,9
2598,Ramón Terrats,77,96,80.2,1216,290,44,48,91.7,23,31,74.2,8,10,80.0,0,0.0,0.0,1,5,1
2599,Martin Terrier,447,603,74.1,6794,1561,230,302,76.2,146,187,78.1,38,52,73.1,4,3.4,2.2,26,39,15
2600,Aleksa Terzić,582,724,80.4,10551,3203,258,282,91.5,239,292,81.8,73,112,65.2,1,1.9,1.9,25,34,26
2601,Tetê,186,258,72.1,3000,637,102,127,80.3,56,76,73.7,19,30,63.3,0,0.4,0.3,6,16,4
2602,Tetê,378,499,75.8,5666,1276,203,234,86.8,138,180,76.7,18,49,36.7,2,1.3,2.3,10,25,18
2603,Kenny Tete,1110,1530,72.5,17550,7197,598,691,86.5,403,563,71.6,81,165,49.1,5,1.9,1.9,23,75,25
2604,Florian Thauvin,144,216,66.7,2489,708,71,88,80.7,51,71,71.8,17,42,40.5,0,1.1,1.3,10,9,10
2605,Arthur Theate,2296,2568,89.4,46250,15551,631,684,92.3,1361,1449,93.9,266,366,72.7,0,0.6,0.8,9,216,4
2606,Malick Thiaw,932,1056,88.3,18898,6496,275,311,88.4,541,576,93.9,112,154,72.7,0,0.2,0.2,2,53,5
2607,Malick Thiaw,108,123,87.8,2266,690,25,30,83.3,72,79,91.1,11,14,78.6,0,0.0,0.0,0,4,0
2608,Jan Thielmann,158,249,63.5,2625,624,80,109,73.4,64,83,77.1,10,23,43.5,2,0.9,2.1,10,10,11
2609,Sada Thioub,427,533,80.1,6580,2287,230,263,87.5,153,188,81.4,24,43,55.8,2,1.9,1.9,15,46,19
2610,Luke Thomas,521,654,79.7,8116,3439,291,329,88.4,194,238,81.5,32,57,56.1,0,0.7,0.5,5,38,7
2611,Adrien Thomasson,429,524,81.9,6717,1586,214,251,85.3,161,191,84.3,29,41,70.7,2,1.9,1.9,17,25,13
2612,Adrien Thomasson,440,559,78.7,6769,1554,223,267,83.5,166,193,86.0,28,48,58.3,5,2.8,1.6,19,44,15
2613,Morten Thorsby,119,191,62.3,1640,566,70,98,71.4,35,60,58.3,5,13,38.5,1,0.5,0.3,7,12,4
2614,Kristian Thorstvedt,372,488,76.2,5598,1802,208,249,83.5,130,167,77.8,19,32,59.4,1,1.1,1.2,10,44,6
2615,Khéphren Thuram,1155,1358,85.1,18557,4343,558,622,89.7,484,543,89.1,74,111,66.7,4,5.1,4.1,36,107,24
2616,Marcus Thuram,415,561,74.0,5280,867,260,324,80.2,116,150,77.3,6,14,42.9,6,5.2,3.1,29,16,20
2617,Alexis Tibidi,19,23,82.6,271,4,10,12,83.3,6,7,85.7,1,2,50.0,0,0.0,0.0,0,0,0
2618,Youri Tielemans,1303,1623,80.3,21370,7448,651,734,88.7,501,592,84.6,111,208,53.4,2,4.7,3.3,30,169,28
2619,Kieran Tierney,362,486,74.5,6636,2048,152,172,88.4,170,215,79.1,35,69,50.7,1,0.3,0.4,4,35,9
2620,Steffen Tigges,200,348,57.5,2900,748,112,177,63.3,65,101,64.4,11,21,52.4,1,1.9,1.3,17,26,13
2621,Jean-Clair Todibo,1931,2181,88.5,37579,14089,614,646,95.0,1134,1198,94.7,161,289,55.7,0,0.2,0.6,5,137,6
2622,Harry Toffolo,242,387,62.5,3806,1892,136,166,81.9,92,148,62.2,11,47,23.4,0,0.8,0.9,5,14,7
2623,Umut Tohumcu,56,78,71.8,915,254,27,34,79.4,22,25,88.0,4,9,44.4,0,0.1,0.1,2,9,0
2624,Karl Toko Ekambi,208,288,72.2,2928,599,116,146,79.5,77,107,72.0,5,8,62.5,2,1.4,0.9,12,10,8
2625,Karl Toko Ekambi,493,617,79.9,7979,1331,260,313,83.1,181,213,85.0,36,48,75.0,2,3.0,3.1,26,29,15
2626,Corentin Tolisso,1710,1950,87.7,31063,9727,741,814,91.0,701,775,90.5,215,268,80.2,2,4.4,5.3,32,208,38
2627,Jeremy Toljan,1363,1610,84.7,21955,8084,722,793,91.0,505,576,87.7,104,163,63.8,1,2.4,1.6,22,124,23
2628,Rafael Tolói,1351,1682,80.3,24720,9204,570,627,90.9,619,707,87.6,145,290,50.0,1,1.2,1.2,17,126,15
2629,Raúl de Tomás,114,155,73.5,1874,303,58,68,85.3,37,46,80.4,12,24,50.0,0,0.5,0.9,9,8,7
2630,Tiago Tomás,197,326,60.4,2984,912,121,159,76.1,49,82,59.8,19,43,44.2,3,3.6,2.3,20,10,16
2631,Takehiro Tomiyasu,384,474,81.0,6453,2036,173,200,86.5,171,199,85.9,30,56,53.6,1,0.6,0.2,4,41,6
2632,James Tomkins,138,171,80.7,2645,822,47,55,85.5,79,87,90.8,12,27,44.4,0,0.0,0.0,0,2,0
2633,Fikayo Tomori,1697,1922,88.3,34375,10863,568,608,93.4,876,942,93.0,242,324,74.7,1,0.8,0.9,9,91,7
2634,Sandro Tonali,1185,1565,75.7,21009,6485,526,610,86.2,482,583,82.7,139,278,50.0,7,5.7,4.5,62,124,29
2635,Lorenzo Tonelli,5,7,71.4,81,46,3,3,100.0,1,2,50.0,1,2,50.0,0,0.0,0.0,0,0,0
2636,Ivan Toney,468,787,59.5,5947,2037,299,424,70.5,103,180,57.2,24,53,45.3,4,5.1,3.5,27,54,26
2637,Pablo Torre,77,98,78.6,1026,294,54,62,87.1,16,19,84.2,5,12,41.7,0,0.5,0.4,4,9,3
2638,David Torres,184,231,79.7,3415,1102,66,72,91.7,104,117,88.9,14,32,43.8,0,0.0,0.0,1,8,0
2639,Ferrán Torres,437,576,75.9,6772,1479,250,285,87.7,144,192,75.0,33,62,53.2,2,4.1,4.2,25,13,29
2640,Óliver Torres,862,1104,78.1,14469,3748,462,529,87.3,272,342,79.5,98,150,65.3,1,3.3,3.3,37,98,29
2641,Pau Torres,1855,2179,85.1,37186,12825,632,680,92.9,934,1024,91.2,262,414,63.3,0,1.0,1.4,14,187,14
2642,Roberto Torres,12,13,92.3,223,50,5,5,100.0,2,3,66.7,3,3,100.0,0,0.3,0.2,2,0,0
2643,Lucas Torró,940,1166,80.6,15141,4090,496,571,86.9,350,415,84.3,68,116,58.6,0,0.3,0.4,9,80,0
2644,Nabil Touaizi,1,1,100.0,17,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0
2645,Almamy Touré,188,232,81.0,3407,1258,68,76,89.5,99,115,86.1,17,28,60.7,1,0.6,0.5,1,11,1
2646,Birama Touré,1236,1538,80.4,23867,7341,466,545,85.5,516,597,86.4,199,291,68.4,0,0.2,0.9,5,121,11
2647,Mohamed Toure,3,6,50.0,46,15,2,4,50.0,1,1,100.0,0,1,0.0,0,0.0,0.0,1,0,0
2648,Souleymane Touré,32,38,84.2,583,158,10,13,76.9,21,23,91.3,1,2,50.0,0,0.0,0.0,0,3,0
2649,Souleymane Touré,681,782,87.1,12785,4114,223,261,85.4,359,381,94.2,76,106,71.7,0,0.4,0.4,8,41,4
2650,Lucas Tousart,530,885,59.9,8426,3235,268,402,66.7,197,282,69.9,36,94,38.3,2,2.0,2.1,18,72,9
2651,Yoann Touzghar,80,112,71.4,968,196,59,74,79.7,13,20,65.0,2,3,66.7,0,0.0,0.1,1,5,0
2652,Adama Traoré,325,494,65.8,4826,1228,198,264,75.0,85,129,65.9,25,46,54.3,1,3.7,3.2,24,17,22
2653,Bertrand Traoré,59,75,78.7,868,258,36,40,90.0,18,21,85.7,3,5,60.0,0,0.1,0.1,1,1,5
2654,Boubacar Traoré,118,149,79.2,1952,617,56,66,84.8,55,63,87.3,6,11,54.5,1,0.2,0.1,1,16,1
2655,Charles Traore,181,239,75.7,3371,1427,68,81,84.0,84,107,78.5,21,38,55.3,0,0.5,0.4,2,18,4
2656,Hamari Traoré,1541,1826,84.4,27185,8228,633,709,89.3,759,868,87.4,124,194,63.9,4,2.6,3.6,22,132,34
2657,Kevin Trapp,616,888,69.4,15447,10068,133,134,99.3,327,332,98.5,151,412,36.7,0,0.0,0.0,0,9,0
2658,Mark Travers,281,368,76.4,7963,5655,97,97,100.0,101,102,99.0,82,168,48.8,0,0.0,0.0,0,5,0
2659,Óscar Trejo,811,1005,80.7,11119,3045,497,558,89.1,233,283,82.3,36,69,52.2,4,3.3,2.9,43,107,23
2660,Manu Trigueros,475,534,89.0,6910,1993,270,288,93.8,155,175,88.6,25,35,71.4,1,1.1,0.7,10,69,12
2661,Christopher Trimmel,649,1040,62.4,11591,5038,293,350,83.7,264,362,72.9,75,262,28.6,6,3.2,3.2,35,53,26
2662,Théo Trinker,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0
2663,Kieran Trippier,1995,2788,71.6,38118,16809,877,992,88.4,745,980,76.0,333,674,49.4,7,12.4,11.8,110,182,97
2664,William Troost-Ekong,148,179,82.7,3117,1047,31,36,86.1,102,112,91.1,13,24,54.2,0,0.0,0.0,0,1,1
2665,Leandro Trossard,347,452,76.8,5770,1501,165,191,86.4,133,158,84.2,35,59,59.3,10,4.7,3.9,22,20,30
2666,Leandro Trossard,379,529,71.6,6222,1920,199,236,84.3,124,178,69.7,40,63,63.5,2,2.1,2.1,23,42,25
2667,Adrien Truffert,1106,1395,79.3,17515,5252,544,621,87.6,487,625,77.9,52,87,59.8,6,1.5,1.6,22,71,17
2668,Frank Tsadjout,184,271,67.9,2340,400,113,155,72.9,54,76,71.1,3,8,37.5,1,0.5,0.3,10,14,5
2669,Kostas Tsimikas,474,618,76.7,8379,2366,223,255,87.5,185,225,82.2,56,111,50.5,4,1.5,1.3,18,20,7
2670,Theocharis Tsingaras,4,5,80.0,74,25,2,2,100.0,2,2,100.0,0,0,,0,0.1,0.0,1,0,0
2671,Viktor Tsyhankov,433,622,69.6,6648,1872,257,319,80.6,108,161,67.1,49,79,62.0,6,2.9,3.0,36,21,16
2672,Alessandro Tuia,142,204,69.6,3226,1193,31,42,73.8,82,100,82.0,26,58,44.8,0,0.0,0.1,1,15,1
2673,Martin Turk,89,142,62.7,3103,2663,10,10,100.0,33,35,94.3,44,95,46.3,0,0.0,0.0,0,1,0
2674,Beñat Turrientes,40,47,85.1,707,113,20,23,87.0,14,14,100.0,5,9,55.6,0,0.2,0.0,2,3,0
2675,Tuta,1486,1855,80.1,28536,10513,483,544,88.8,828,945,87.6,161,314,51.3,1,0.8,0.9,6,94,6
2676,Destiny Udogie,931,1127,82.6,13917,4753,523,589,88.8,348,410,84.9,37,51,72.5,4,4.2,2.2,34,67,30
2677,Ike Ugbo,96,137,70.1,1188,156,57,76,75.0,30,38,78.9,0,3,0.0,1,0.5,0.3,3,6,0
2678,Lesley Ugochukwu,566,648,87.3,10531,2415,213,249,85.5,276,297,92.9,64,77,83.1,1,0.8,0.6,3,43,3
2679,Samir Ujkani,3,3,100.0,64,45,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0
2680,Sven Ulreich,110,131,84.0,2282,1531,41,41,100.0,53,54,98.1,16,35,45.7,0,0.0,0.0,0,0,0
2681,Lauren Ulrich,4,5,80.0,52,7,3,3,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,1,0
2682,Samuel Umtiti,724,868,83.4,14243,4927,243,281,86.5,371,396,93.7,97,159,61.0,0,0.1,0.2,3,47,5
2683,Enes Ünal,446,750,59.5,5529,1253,281,404,69.6,110,203,54.2,14,31,45.2,3,3.5,1.9,27,40,16
2684,Deniz Undav,122,164,74.4,1504,325,84,100,84.0,25,36,69.4,5,10,50.0,0,1.1,1.1,8,8,3
2685,Cengiz Ünder,778,1114,69.8,13245,4270,405,484,83.7,255,366,69.7,89,182,48.9,4,7.9,7.4,55,71,50
2686,Dayot Upamecano,2101,2318,90.6,42619,15514,596,641,93.0,1250,1315,95.1,246,333,73.9,1,0.3,1.0,6,205,6
2687,Filip Uremović,514,658,78.1,9661,2828,165,203,81.3,317,363,87.3,27,74,36.5,0,0.4,0.3,4,16,2
2688,Oscar Ureña,15,22,68.2,192,19,7,10,70.0,6,6,100.0,0,2,0.0,0,0.0,0.0,0,1,0
2689,Jere Uronen,125,157,79.6,2127,799,53,62,85.5,55,61,90.2,11,22,50.0,1,0.2,0.7,1,12,6
2690,Jere Uronen,275,373,73.7,4885,2048,130,149,87.2,106,134,79.1,33,64,51.6,0,0.9,0.9,9,19,7
